CL_CD,CL_NM,AREA_NM,ADDR,BASE_YEAR,BASE_MT,ALL_TOTAL_CO,MON_VIEWS_CO,TUES_VIEWS_CO,WED_VIEWS_CO,THUR_VIEWS_CO,FRI_VIEWS_CO,SAT_VIEWS_CO,SUN_VIEWS_CO
c1,관광지,도리미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,2023,05,35,3,9,4,5,6,4,4
c1,관광지,도순다원,제주특별자치도 서귀포시 중산간서로356번길 152-41,2023,05,152,23,32,33,21,16,12,15
c1,관광지,도치돌 알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293,2023,05,155,34,31,23,12,15,20,20
c1,관광지,독자봉,제주특별자치도 서귀포시 성산읍 신산리 1785,2023,05,50,6,13,9,6,3,7,6
c1,관광지,돈내코,제주특별자치도 서귀포시 516로 (상효동),2023,05,341,71,67,59,38,35,39,32
c1,관광지,돈내코유원지,제주특별자치도 서귀포시 돈내코로 120,2023,05,420,73,80,61,41,62,59,44
c1,관광지,돈대산,제주특별자치도 제주시 추자면 예초리 산 67-1,2023,05,46,5,7,5,9,7,8,5
c1,관광지,돈대산산림휴양산책로,제주특별자치도 제주시 추자면 예초리 산 67-1,2023,05,19,1,3,1,2,4,6,2
c1,관광지,돔박이오름 (동박악),제주특별자치도 서귀포시 안덕면 광평리 산 89,2023,05,42,9,9,7,6,2,4,5
c1,관광지,돔베낭골,제주특별자치도 서귀포시 호근동,2023,05,88,19,19,14,11,8,7,10
c1,관광지,돔베낭길,제주특별자치도 서귀포시 태평로92번길 49,2023,05,96,17,18,18,14,9,10,10
c1,관광지,동거문이오름,제주특별자치도 제주시 구좌읍 종달리 산 70,2023,05,103,18,18,15,17,14,9,12
c1,관광지,동계 정온 유허비,제주특별자치도 서귀포시 대정읍 안성리,2023,05,44,7,9,8,7,2,5,6
c1,관광지,동귀방파제,제주특별자치도 제주시 애월읍 하귀리,2023,05,54,3,8,9,11,8,7,8
c1,관광지,동백동산,제주특별자치도 제주시 조천읍 선흘리 산 12,2023,05,868,122,130,172,125,113,97,109
c1,관광지,동백포레스트,서귀포시 남원읍 신례리 1767,2023,05,169,21,29,24,29,26,20,20
c1,관광지,동복환해장성,제주특별자치도 제주시 구좌읍 동복리,2023,05,49,11,7,9,7,8,3,4
c1,관광지,동산농원 딸기체험장,제주특별자치도 제주시 한경면 저지리 1448-2,2023,05,166,29,27,31,23,21,15,20
c1,관광지,동알오름,제주특별자치도 서귀포시 대정읍 상모리 153,2023,05,37,10,6,2,4,4,5,6
c1,관광지,동일리포구,제주특별자치도 서귀포시 대정읍 동일리,2023,05,55,15,6,12,5,5,6,6
c1,관광지,돛오름,제주특별자치도 제주시 구좌읍 송당리 산 3,2023,05,73,10,20,7,6,10,13,7
c1,관광지,두맹이골목,제주특별자치도 제주시 동문로16길 17-4,2023,05,79,11,17,10,13,10,8,10
c1,관광지,두산봉(말미오름),제주특별자치도 서귀포시 성산읍 시흥리 산 1-5,2023,05,146,32,36,22,15,11,16,14
c1,관광지,둔지봉,제주특별자치도 제주시 구좌읍 한동리 산 40,2023,05,60,17,9,13,8,3,6,4
c1,관광지,뒤굽은이오름,제주특별자치도 서귀포시 성산읍 수산리 4504,2023,05,53,9,11,9,6,4,8,6
c1,관광지,드라마월드,제주특별자치도 제주시 애월읍 화전길 3,2023,05,1,0,0,0,0,0,0,1
c1,관광지,들렁모루 산책길,제주특별자치도 서귀포시 서홍동 2437,2023,05,70,12,17,9,6,10,7,9
c1,관광지,등머을레져,제주특별자치도 제주시 우도면 우도해안길 70,2023,05,29,3,6,4,5,4,4,3
c1,관광지,디스커버제주,제주특별자치도 서귀포시 대포로 26,2023,05,78,13,13,17,14,5,7,9
c1,관광지,디어펫,제주특별자치도 제주시 과원로 47,2023,05,25,5,5,1,6,2,4,2
c1,관광지,따라비오름,제주특별자치도 서귀포시 표선면 가시리 산 62,2023,05,397,61,59,67,70,48,46,46
c1,관광지,라신동,제주특별자치도 제주시 한림읍 귀덕리,2023,05,49,7,6,11,4,7,7,7
c1,관광지,라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,2023,05,44,4,5,11,6,9,5,4
c1,관광지,라온승마클럽,제주특별자치도 제주시 한림읍 월림7길 155,2023,05,75,13,10,17,9,11,8,7
c1,관광지,라온주 실내체험동물원,제주특별자치도 제주시 한림읍 월림7길 155,2023,05,114,21,16,14,23,15,12,13
c1,관광지,러블리독스,제주특별자치도 제주시 연북로 668,2023,05,42,8,6,4,10,4,8,2
c1,관광지,레더한,제주특별자치도 서귀포시 남원읍 태위로 773-19,2023,05,41,5,7,6,8,4,5,6
c1,관광지,레이저서바이벌M,제주특별자치도 제주시 신광로 58 4층,2023,05,386,56,62,54,61,63,44,46
c1,관광지,렛츠런파크,제주특별자치도 제주시 애월읍 평화로 2144,2023,05,93,24,11,12,13,14,13,6
c1,관광지,렛츠런팜 양귀비꽃,제주특별자치도 제주시 조천읍 남조로 1660,2023,05,111,24,14,22,22,6,10,13
c1,관광지,렛츠런팜제주,제주특별자치도 제주시 조천읍 남조로 1660,2023,05,264,60,52,37,31,24,25,35
c1,관광지,로로 요가,제주특별자치도 제주시 구좌읍 김녕로17길 33-1 (김녕리),2023,05,88,14,19,10,13,13,8,11
c1,관광지,로봇스퀘어[운영중단],제주특별자치도 제주시 구좌읍 해맞이해안로 1032,2023,05,1,0,0,0,0,1,0,0
c1,관광지,롯데호텔 브이스파,"제주특별자치도 서귀포시 중문관광로72번길 35, lobby floor 8F",2023,05,75,13,17,11,8,8,10,8
c1,관광지,리틀프린스뮤지엄,제주특별자치도 서귀포시 중문관광로110번길 15 리틀프린스뮤지엄,2023,05,121,25,13,20,20,10,14,19
c1,관광지,마라도 섬투어,제주특별자치도 서귀포시 대정읍 마라로 65,2023,05,76,16,23,9,8,10,3,7
c1,관광지,마라도(마라해양도립공원),제주특별자치도 서귀포시 대정읍 마라로101번길 46,2023,05,519,82,101,113,68,63,40,52
c1,관광지,마라도관광쉼터,제주특별자치도 서귀포시 대정읍 마라로 139,2023,05,36,4,7,8,5,6,4,2
c1,관광지,마라도기원정사,제주특별자치도 서귀포시 대정읍 마라로 87,2023,05,80,20,14,15,9,11,4,7
c1,관광지,마라도등대,제주특별자치도 서귀포시 대정읍 가파리 642,2023,05,117,18,19,23,8,20,8,21
c1,관광지,마라도성당,제주특별자치도 서귀포시 대정읍 마라로 153,2023,05,126,25,20,23,16,23,9,10
c1,관광지,마라도잠수함,제주특별자치도 서귀포시 안덕면 형제해안로 13,2023,05,1,0,1,0,0,0,0,0
c1,관광지,마방목지,제주특별자치도 제주시 516로 2480,2023,05,394,72,79,58,57,45,42,41
c1,관광지,마복이오름,제주특별자치도 서귀포시 안덕면 상천리 산 83,2023,05,48,6,7,7,5,9,3,11
c1,관광지,마오름(한경),제주특별자치도 제주시 한경면 저지리 산 56,2023,05,32,5,6,4,3,7,3,4
c1,관광지,마원,제주특별자치도 제주시 조천읍 선흘남4길 264-17,2023,05,49,7,9,7,6,7,8,5
c1,관광지,마흐니 숲길,제주특별자치도 서귀포시 남원읍 남조로 973,2023,05,122,16,20,18,18,20,20,10
c1,관광지,막숙,제주특별자치도 서귀포시 막숙포로37번길 2,2023,05,94,19,15,16,10,12,10,12
c1,관광지,만벵듸 공동장지,제주특별자치도 제주시 한림읍 갯거리오름길 114,2023,05,52,13,10,5,5,10,7,2
c1,관광지,만장굴,제주특별자치도 제주시 구좌읍 만장굴길 182,2023,05,4886,923,930,988,785,533,312,415
c1,관광지,맛있는 철학자(태반의땅제주),제주특별자치도 서귀포시 토평로50번길 31,2023,05,62,8,14,13,9,12,4,2
c1,관광지,망장포,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13,2023,05,63,8,11,16,10,8,5,5
c1,관광지,매오름,제주특별자치도 서귀포시 표선면 표선리 산 2,2023,05,64,10,15,7,10,6,9,7
c1,관광지,맬튼개 갯담,제주특별자치도 제주시 구좌읍 구좌로 142,2023,05,44,12,10,7,5,2,5,3
c1,관광지,머체왓숲길,제주특별자치도 서귀포시 남원읍 서성로 755,2023,05,483,84,93,91,78,59,44,34
c1,관광지,멍더랜드,제주특별자치도 제주시 월광로 147,2023,05,54,9,8,4,13,7,6,7
c1,관광지,멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,2023,05,69,12,12,8,11,8,8,10
c1,관광지,메이즈랜드,제주특별자치도 제주시 구좌읍 비자림로 2134-47,2023,05,849,158,167,144,111,99,57,113
c1,관광지,명월성지,제주특별자치도 제주시 한림읍 명월리 2236,2023,05,113,23,18,14,15,14,11,18
c1,관광지,명월팽나무군락,제주특별자치도 제주시 한림읍 명월로 71,2023,05,113,17,16,20,14,17,12,17
c1,관광지,모구리오름,제주특별자치도 서귀포시 성산읍 서성일로 260,2023,05,71,14,8,10,5,10,15,9
c1,관광지,모라이,제주특별자치도 서귀포시 산록남로 (색달동),2023,05,34,4,5,5,4,4,6,6
c1,관광지,모슬봉 (모슬개오름),제주특별자치도 서귀포시 대정읍 상모리 3540-2,2023,05,71,15,10,14,8,8,9,7
c1,관광지,모슬포항,제주특별자치도 서귀포시 대정읍 신영로36번길 48,2023,05,315,46,63,50,52,28,29,47
c1,관광지,모지오름,제주특별자치도 서귀포시 표선면 성읍리 산 22,2023,05,72,12,15,12,11,4,11,7
c1,관광지,모진이몽돌해변,제주특별자치도 제주시 추자면 신양리 56,2023,05,108,16,25,19,11,14,9,14
c1,관광지,목시물굴,제주특별자치도 제주시 조천읍 선흘리 산26번지 일대,2023,05,84,14,16,15,11,9,11,8
c1,관광지,목장카페 드르쿰다,제주특별자치도 서귀포시 표선면 번영로 2454,2023,05,145,21,32,23,16,15,16,22
c1,관광지,묘산봉 (괴살메),제주특별자치도 제주시 구좌읍 김녕리 2723,2023,05,54,11,12,8,7,3,8,5
c1,관광지,무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,2023,05,81,12,19,15,9,5,10,11
c1,관광지,무릉곶자왈,제주특별자치도 서귀포시 대정읍 무릉리 산 1,2023,05,157,32,20,28,15,27,12,23
c1,관광지,무릉도원마을,제주특별자치도 서귀포시 대정읍 중산간서로 2868,2023,05,49,6,9,6,10,5,5,8
c1,관광지,무릉자전거도로(환상자전거길 3구간),제주특별자치도 제주시 구좌읍 구좌해안로 237,2023,05,68,16,10,12,8,7,7,8
c1,관광지,무민랜드,제주특별자치도 서귀포시 안덕면 병악로 420,2023,05,114,23,20,26,15,9,9,12
c1,관광지,무비랜드왁스뮤지엄,제주특별자치도 서귀포시 중문관광로 205,2023,05,86,13,14,16,12,13,6,12
c1,관광지,무수천,제주특별자치도 제주시 애월읍 무수천길,2023,05,152,16,15,13,10,23,59,16
c1,관광지,묵리마을,제주특별자치도 제주시 추자면 묵리,2023,05,45,7,8,7,6,7,7,3
c1,관광지,묵리처녀당,제주특별자치도 제주시 추자면 묵리 229-1,2023,05,34,3,4,6,5,7,6,3
c1,관광지,묵리해안쉼터,제주특별자치도 제주시 추자면 추자로 376-6,2023,05,24,4,6,3,3,1,3,4
c1,관광지,묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,2023,05,21,4,4,4,4,1,2,2
c1,관광지,문도지오름 (문돗지),제주특별자치도 제주시 한림읍 금악리 3444,2023,05,126,13,20,21,17,13,19,23
c1,관광지,문서프,제주특별자치도 제주시 애월읍 곽지7길 1,2023,05,52,6,9,10,8,13,4,2
c1,관광지,문석이오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 구좌읍 송당리,2023,05,60,11,9,8,10,4,9,9
c1,관광지,문섬(서귀포해양도립공원),제주특별자치도 서귀포시 칠십리로,2023,05,189,35,29,27,32,18,24,24
c1,관광지,문화공간 양,제주특별자치도 제주시 거로남6길 13,2023,05,42,4,8,7,7,5,4,7
c1,관광지,문화빳데리 충전소,제주특별자치도 서귀포시 중정로 76,2023,05,35,4,7,7,7,4,4,2
c1,관광지,문화예술마을 저지리 농어촌체험마을,제주시 한경면 중산간서로 3675,2023,05,78,11,20,11,9,8,12,7
c1,관광지,"물메(물미, 수산봉)",제주특별자치도 제주시 애월읍 수산리 산 1-1,2023,05,126,14,23,24,16,12,20,17
c1,관광지,물뫼힐링팜,제주특별자치도 제주시 애월읍 예원로 51,2023,05,106,11,32,17,21,10,9,6
c1,관광지,물영아리오름,제주특별자치도 서귀포시 남원읍 남조로 988-11,2023,05,1050,149,172,174,160,123,142,130
c1,관광지,물찻오름 [출입제한 - 자연휴식년제 적용 중],제주특별자치도 제주시 조천읍 교래길,2023,05,255,34,58,25,32,41,25,40
c1,관광지,"미악산 (턥오름, 쌀오름, 솔오름)",제주특별자치도 서귀포시 인정오름로 387-63,2023,05,60,14,9,11,5,8,8,5
c1,관광지,미요캔들,제주특별자치도 제주시 구남로4길 8-1,2023,05,43,10,5,8,8,4,6,2
c1,관광지,미천굴,제주특별자치도 서귀포시 성산읍 중산간동로 4150-30,2023,05,206,37,27,33,35,25,20,29
c1,관광지,민속자연사박물관,제주특별자치도 제주시 삼성로 40,2023,05,485,82,101,108,69,43,37,45
c1,관광지,민속해안로,제주특별자치도 서귀포시 표선면 일주동로 6228,2023,05,51,9,9,12,6,5,6,4
c1,관광지,민오름(구좌읍),제주특별자치도 제주시 구좌읍 비자림로 1456,2023,05,87,15,11,18,12,13,16,2
c1,관광지,민오름(봉개동),제주특별자치도 제주시 칠오름길 (봉개동),2023,05,44,7,8,6,5,8,5,5
c1,관광지,민오름(오라동),제주특별자치도 제주시 오라2동 산 12,2023,05,175,20,30,26,29,18,24,28
c1,관광지,민오름(조천읍),제주특별자치도 제주시 조천읍 선흘리 산 141,2023,05,50,8,10,6,9,6,6,5
c1,관광지,바구스서핑스쿨,제주특별자치도 제주시 테우해안로 143,2023,05,47,6,11,8,8,6,3,5
c1,관광지,바늘오름,제주특별자치도 제주시 조천읍 교래리 산 108,2023,05,55,15,5,11,6,6,6,6
c1,관광지,바람모루,제주특별자치도 서귀포시 서호동,2023,05,50,11,10,7,7,6,5,4
c1,관광지,바릇스파,제주특별자치도 제주시 한림읍 한림로 392 3층,2023,05,68,11,12,13,8,4,9,11
c1,관광지,바이나흐튼 크리스마스 박물관,제주특별자치도 서귀포시 안덕면 평화로 654,2023,05,116,19,23,16,12,22,11,13
c1,관광지,박물관은 살아있다,제주특별자치도 서귀포시 중문관광로 42,2023,05,731,132,126,126,97,113,54,83
c1,관광지,박성내,제주특별자치도 제주시 기자길 5,2023,05,49,12,7,3,7,4,8,8
c1,관광지,박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,2023,05,669,126,103,126,97,76,90,51
c1,관광지,발이오름,제주특별자치도 제주시 애월읍 어음리 산 1,2023,05,32,4,8,5,5,1,6,3
c1,관광지,발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,2023,05,126,18,21,27,15,20,8,17
c1,관광지,밧돌오름,제주특별자치도 제주시 구좌읍 송당리 산 66-1,2023,05,75,12,13,8,18,6,8,10
c1,관광지,방림원,제주특별자치도 제주시 한경면 용금로 864,2023,05,148,18,30,26,20,22,15,17
c1,관광지,방선문,제주특별자치도 제주시 종천길 39-1,2023,05,73,17,10,16,9,6,5,10
c1,관광지,방일리공원,제주특별자치도 제주시 정원로 50,2023,05,41,6,7,7,4,8,3,6
c1,관광지,방주교회,제주특별자치도 서귀포시 안덕면 산록남로762번길 113,2023,05,1082,160,175,178,140,153,109,167
c1,관광지,배령연대,제주특별자치도 제주시 한림읍 금능리 1649,2023,05,33,3,6,6,5,3,5,5
c1,관광지,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,2023,05,77,11,12,15,13,6,10,10
c1,관광지,백록담,제주특별자치도 서귀포시 토평동 산 15-1,2023,05,1000,211,160,188,155,109,74,103
c1,관광지,백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산 1,2023,05,944,153,199,172,114,101,105,100
c1,관광지,백제사,제주시 애월읍 광령남6길 54 백제사,2023,05,51,5,10,10,9,7,5,5
c1,관광지,백제사 템플스테이,제주시 애월읍 광령남6길 54 백제사,2023,05,87,9,14,14,20,10,5,15
c1,관광지,백조일손지묘(백조일손지지),제주특별자치도 서귀포시 안덕면 사계리,2023,05,141,14,30,29,27,15,13,13
c1,관광지,밸런싱 요가,제주특별자치도 제주시 중앙로 492,2023,05,71,17,12,8,10,10,8,6
c1,관광지,범섬,제주특별자치도 서귀포시 법환동,2023,05,339,61,61,54,54,34,25,50
c1,관광지,법정사,제주특별자치도 서귀포시 1100로 740-168,2023,05,64,8,18,7,9,9,9,4
c1,관광지,법화사,제주특별자치도 서귀포시 하원북로 35번길 15-28,2023,05,124,26,22,18,16,11,15,16
c1,관광지,법화사지,제주특별자치도 서귀포시 하원북로35번길 15-28,2023,05,50,12,5,6,9,6,8,4
c1,관광지,법환포구,제주특별자치도 서귀포시 막숙포로37번길 2,2023,05,222,39,32,48,16,26,25,36
c1,관광지,베릿네오름,제주특별자치도 서귀포시 중문상로17번길 51,2023,05,193,32,27,32,24,21,31,26
c1,관광지,벨리타,제주특별자치도 제주시 조천읍 중산간동로 1194,2023,05,57,8,13,8,11,7,6,4
c1,관광지,별내린전망대,제주특별자치도 서귀포시 색달동 2938-1,2023,05,113,14,16,20,18,15,13,17
c1,관광지,별도봉,제주특별자치도 제주시 선반로 (화북일동),2023,05,102,20,23,11,11,18,11,8
c1,관광지,별도연대,제주특별자치도 제주시 화북1동 1537,2023,05,44,7,8,6,6,7,4,6
c1,관광지,별도포구,제주특별자치도 제주시 화북1동 4269-12,2023,05,37,3,8,5,7,4,4,6
c1,관광지,별방진,제주특별자치도 제주시 구좌읍 하도리 3354,2023,05,210,33,41,30,28,27,25,26
c1,관광지,병악현무암지대,제주특별자치도 서귀포시 안덕면 사계리,2023,05,144,25,26,26,17,17,13,20
c1,관광지,보롬왓,제주특별자치도 서귀포시 표선면 번영로 2350-104,2023,05,3058,475,696,489,405,325,380,288
c1,관광지,"보롬이(하논, 화구구)",제주특별자치도 서귀포시 하논로 (서홍동),2023,05,31,5,3,8,5,3,1,6
c1,관광지,보목포구,제주특별자치도 서귀포시 보목포로 46,2023,05,167,20,22,31,20,24,34,16
c1,관광지,보물섬하이킹,제주특별자치도 제주시 용문로14길 14,2023,05,55,7,11,3,10,6,8,10
c1,관광지,보통청춘기록실 청춘사진관,제주특별자치도 제주시 한림읍 귀덕11길 1,2023,05,94,14,28,14,13,11,7,7
c1,관광지,본초족욕,제주특별자치도 제주시 은수길 65,2023,05,115,23,13,19,19,16,10,15
c1,관광지,본태박물관,제주특별자치도 서귀포시 안덕면 산록남로762번길 69,2023,05,555,93,99,96,94,75,37,61
c1,관광지,볼레낭길,제주특별자치도 서귀포시 안덕면 감산리 1049,2023,05,47,9,9,8,6,3,7,5
c1,관광지,봉구의간식,제주특별자치도 제주시 애월읍 애월로 110,2023,05,60,9,8,8,12,8,7,8
c1,관광지,봉글레산,제주특별자치도 제주시 추자면 대서5길 1,2023,05,28,5,10,2,5,2,2,2
c1,관광지,봉쥬르봉봉,제주특별자치도 제주시 한림읍 한림로 408-2,2023,05,53,11,9,6,7,7,6,7
c1,관광지,부대악오름,제주특별자치도 제주시 조천읍 선흘리 산 103,2023,05,46,5,12,5,7,5,6,6
